timestamp,speed_kmh,steering_angle,is_hacked
2026-06-18 11:26:39.300,52.42,0.028,0
2026-06-18 12:26:01.900,88.65,1.002,1
2026-06-18 10:42:38.100,52.88,-0.085,0
2026-06-18 10:30:27.700,49.6,-0.11,0
2026-06-18 12:00:44.900,53.28,-0.081,0
2026-06-18 10:59:11.100,46.33,-0.073,0
2026-06-18 10:15:19.900,47.71,-0.015,0
2026-06-18 10:59:43.600,51.79,0.049,0
2026-06-18 12:46:17.500,106.79,1.186,1
2026-06-18 10:54:47.800,45.55,-0.063,0
2026-06-18 11:05:04.400,44.94,0.027,0
2026-06-18 10:24:22.200,49.12,-0.048,0
2026-06-18 12:04:24.800,43.68,-0.084,0
2026-06-18 11:50:33.900,43.16,-0.124,0
2026-06-18 12:16:11.800,64.87,1.028,1
2026-06-18 10:59:12.000,42.96,-0.201,0
2026-06-18 11:05:58.900,51.32,-0.091,0
2026-06-18 12:29:29.100,95.5,0.698,1
2026-06-18 11:17:41.500,50.36,0.108,0
2026-06-18 11:39:27.200,51.25,-0.062,0
2026-06-18 11:17:11.100,53.03,0.024,0
2026-06-18 12:21:31.100,82.12,0.783,1
2026-06-18 10:58:13.400,43.75,-0.079,0
2026-06-18 10:38:27.100,50.5,-0.013,0
2026-06-18 11:32:10.700,55.14,-0.028,0
2026-06-18 12:40:15.900,88.59,0.668,1
2026-06-18 10:22:10.200,47.28,-0.041,0
2026-06-18 12:09:35.900,54.5,-0.085,0
2026-06-18 10:00:24.400,44.0,-0.037,0
2026-06-18 11:35:01.600,52.17,-0.053,0
2026-06-18 11:43:37.500,52.09,-0.051,0
2026-06-18 11:32:34.800,45.06,0.116,0
2026-06-18 10:22:59.600,47.99,-0.115,0
2026-06-18 10:23:19.700,48.07,-0.105,0
2026-06-18 12:27:42.100,104.61,0.93,1
2026-06-18 11:21:24.900,40.79,0.172,0
2026-06-18 11:33:01.800,47.97,0.101,0
2026-06-18 11:53:20.700,48.53,-0.0,0
2026-06-18 11:58:19.000,56.76,0.117,0
2026-06-18 11:26:42.100,52.4,-0.122,0
2026-06-18 10:31:04.500,53.89,0.044,0
2026-06-18 12:09:54.900,46.15,-0.033,0
2026-06-18 10:27:25.400,49.06,-0.065,0
2026-06-18 10:02:38.000,51.0,0.158,0
2026-06-18 11:50:33.300,48.4,0.007,0
2026-06-18 10:20:39.900,47.49,-0.011,0
2026-06-18 10:31:22.000,46.34,0.004,0
2026-06-18 10:48:56.200,46.59,0.104,0
2026-06-18 11:18:14.300,46.14,0.05,0
2026-06-18 10:10:41.000,52.2,-0.229,0
2026-06-18 11:42:33.400,53.64,0.059,0
2026-06-18 11:15:52.200,51.49,0.025,0
2026-06-18 12:37:53.900,99.73,0.898,1
2026-06-18 12:26:19.900,67.86,0.904,1
2026-06-18 12:42:28.400,96.53,0.855,1
2026-06-18 12:26:31.000,121.53,0.909,1
2026-06-18 10:28:15.800,40.07,0.104,0
2026-06-18 11:36:39.100,44.95,-0.103,0
2026-06-18 10:09:27.200,46.79,-0.011,0
2026-06-18 11:29:04.100,41.22,0.053,0
2026-06-18 12:24:17.500,111.15,1.033,1
2026-06-18 12:39:58.200,97.3,0.778,1
2026-06-18 12:23:08.900,65.02,0.904,1
2026-06-18 10:23:25.500,54.72,-0.034,0
2026-06-18 11:47:06.600,51.32,0.087,0
2026-06-18 12:38:00.100,105.36,0.737,1
2026-06-18 11:21:31.400,59.06,-0.137,0
2026-06-18 11:35:46.100,49.28,0.012,0
2026-06-18 11:50:57.000,51.26,0.006,0
2026-06-18 12:26:47.500,75.04,1.015,1
2026-06-18 11:12:36.300,51.59,0.202,0
2026-06-18 11:17:29.100,54.2,-0.035,0
2026-06-18 11:34:54.200,50.93,0.135,0
2026-06-18 12:31:31.300,73.57,0.713,1
2026-06-18 10:45:33.900,50.02,0.086,0
2026-06-18 10:55:27.400,56.63,-0.052,0
2026-06-18 11:31:39.600,49.65,-0.077,0
2026-06-18 11:09:20.900,46.22,-0.015,0
2026-06-18 12:27:10.100,90.72,0.71,1
2026-06-18 12:22:25.800,94.99,0.628,1
2026-06-18 12:23:16.600,117.04,0.81,1
2026-06-18 11:22:28.000,55.69,0.111,0
2026-06-18 12:11:14.300,55.13,-0.051,0
2026-06-18 10:38:30.400,45.43,-0.068,0
2026-06-18 11:50:04.900,43.46,-0.014,0
2026-06-18 12:23:04.400,98.29,1.041,1
2026-06-18 12:08:04.900,46.67,0.11,0
2026-06-18 12:09:06.500,47.45,0.042,0
2026-06-18 11:26:58.500,59.25,-0.077,0
2026-06-18 11:58:41.900,56.17,0.068,0
2026-06-18 12:05:47.700,50.49,0.035,0
2026-06-18 12:00:03.500,53.51,0.135,0
2026-06-18 12:24:20.000,91.28,0.769,1
2026-06-18 10:01:15.400,45.25,-0.093,0
2026-06-18 12:30:16.500,80.24,0.73,1
2026-06-18 12:35:35.900,89.6,1.129,1
2026-06-18 11:04:15.000,53.56,0.033,0
2026-06-18 11:45:48.400,48.12,0.029,0
2026-06-18 11:02:49.800,51.55,0.1,0
2026-06-18 11:35:32.000,56.19,0.034,0
2026-06-18 12:45:50.300,108.1,0.762,1
2026-06-18 11:45:23.200,45.7,0.04,0
2026-06-18 10:27:18.500,39.38,-0.066,0
2026-06-18 11:25:16.400,47.86,0.07,0
2026-06-18 11:55:14.900,53.43,0.018,0
2026-06-18 10:06:48.500,48.88,-0.252,0
2026-06-18 10:15:13.400,42.38,-0.01,0
2026-06-18 10:01:38.800,48.9,0.028,0
2026-06-18 10:42:45.300,47.96,0.02,0
2026-06-18 12:04:27.300,48.1,0.035,0
2026-06-18 10:35:06.600,58.95,0.065,0
2026-06-18 11:54:35.000,44.63,0.093,0
2026-06-18 12:45:29.600,98.18,0.589,1
2026-06-18 12:00:15.200,52.35,0.028,0
2026-06-18 10:41:33.500,57.28,0.065,0
2026-06-18 11:51:20.900,62.52,-0.033,0
2026-06-18 11:13:01.500,46.24,0.028,0
2026-06-18 12:20:44.000,92.28,0.616,1
2026-06-18 12:38:45.400,104.7,0.926,1
2026-06-18 11:20:23.600,50.89,0.135,0
2026-06-18 11:23:30.800,49.0,-0.099,0
2026-06-18 12:04:29.000,54.41,-0.023,0
2026-06-18 10:47:04.800,46.73,-0.034,0
2026-06-18 10:22:10.800,57.47,0.19,0
2026-06-18 10:47:00.400,55.25,0.148,0
2026-06-18 10:03:43.500,53.65,-0.068,0
2026-06-18 11:15:52.300,53.89,-0.114,0
2026-06-18 10:59:27.200,53.94,-0.123,0
2026-06-18 10:49:43.100,49.74,0.024,0
2026-06-18 10:10:28.800,57.24,0.067,0
2026-06-18 12:35:55.100,102.58,0.67,1
2026-06-18 12:30:20.000,56.93,0.846,1
2026-06-18 12:05:00.000,45.61,0.088,0
2026-06-18 10:03:22.700,56.19,-0.056,0
2026-06-18 10:17:18.200,45.39,-0.021,0
2026-06-18 10:32:32.200,48.55,-0.091,0
2026-06-18 12:11:44.800,54.29,-0.088,0
2026-06-18 12:29:17.900,62.88,0.343,1
2026-06-18 11:10:01.800,40.61,0.003,0
2026-06-18 11:12:02.100,51.26,-0.092,0
2026-06-18 11:06:18.100,47.26,-0.031,0
2026-06-18 10:57:32.600,54.63,-0.128,0
2026-06-18 10:59:36.500,51.13,-0.109,0
2026-06-18 10:10:48.500,62.49,0.044,0
2026-06-18 10:44:26.900,62.41,0.053,0
2026-06-18 11:09:04.000,55.24,0.032,0
2026-06-18 11:27:52.600,48.11,-0.065,0
2026-06-18 10:07:02.300,55.89,0.047,0
2026-06-18 12:05:46.600,46.28,0.053,0
2026-06-18 11:26:48.000,52.34,0.032,0
2026-06-18 11:32:27.300,56.48,0.035,0
2026-06-18 10:14:25.400,53.9,0.018,0
2026-06-18 12:31:27.000,78.49,0.88,1
2026-06-18 10:06:48.700,50.4,0.131,0
2026-06-18 10:09:21.700,48.37,-0.146,0
2026-06-18 11:18:20.400,54.19,-0.008,0
2026-06-18 10:56:50.200,50.57,0.081,0
2026-06-18 10:36:53.200,54.62,0.043,0
2026-06-18 10:10:29.900,47.07,0.016,0
2026-06-18 11:23:49.500,48.25,0.005,0
2026-06-18 12:35:27.400,98.37,0.9,1
2026-06-18 11:24:45.700,50.49,-0.04,0
2026-06-18 10:30:32.000,50.88,-0.121,0
2026-06-18 10:58:41.700,55.18,-0.027,0
2026-06-18 11:23:08.300,40.63,-0.069,0
2026-06-18 12:42:13.900,90.92,0.752,1
2026-06-18 10:08:11.100,56.63,-0.106,0
2026-06-18 12:35:57.800,103.65,0.768,1
2026-06-18 10:34:04.800,52.66,-0.078,0
2026-06-18 11:11:55.700,51.66,-0.024,0
2026-06-18 11:40:35.900,49.0,-0.061,0
2026-06-18 12:42:06.500,105.66,0.533,1
2026-06-18 11:38:41.100,46.76,-0.178,0
2026-06-18 10:22:51.400,48.42,-0.005,0
2026-06-18 11:26:24.100,55.0,-0.095,0
2026-06-18 12:33:22.200,105.9,0.74,1
2026-06-18 10:32:32.500,59.85,0.123,0
2026-06-18 10:51:10.700,45.03,0.041,0
2026-06-18 10:54:34.400,45.04,-0.014,0
2026-06-18 11:54:43.600,49.68,-0.042,0
2026-06-18 10:02:20.800,48.39,0.144,0
2026-06-18 12:43:51.500,110.31,0.953,1
2026-06-18 10:29:50.700,51.07,0.078,0
2026-06-18 11:03:06.200,54.31,0.208,0
2026-06-18 10:49:28.100,50.79,0.057,0
2026-06-18 11:24:47.900,50.2,-0.119,0
2026-06-18 10:10:52.800,50.1,-0.179,0
2026-06-18 10:29:17.500,46.09,-0.024,0
2026-06-18 10:08:18.200,51.43,-0.109,0
2026-06-18 10:08:16.500,48.82,0.035,0
2026-06-18 11:04:32.600,61.74,-0.197,0
2026-06-18 10:03:10.700,44.37,-0.058,0
2026-06-18 11:45:06.800,48.37,-0.061,0
2026-06-18 12:36:41.800,95.05,0.859,1
2026-06-18 10:34:55.700,57.82,0.026,0
2026-06-18 11:08:14.200,51.5,0.047,0
2026-06-18 11:07:39.100,49.29,0.076,0
2026-06-18 11:48:27.500,47.48,-0.043,0
2026-06-18 10:43:05.400,43.1,0.131,0
2026-06-18 11:02:54.800,52.47,0.035,0
2026-06-18 10:21:32.600,56.73,-0.064,0
2026-06-18 11:51:10.000,50.14,-0.058,0
2026-06-18 12:03:27.100,55.11,0.142,0
2026-06-18 11:42:13.400,48.98,-0.034,0
2026-06-18 11:06:25.000,57.58,0.068,0
2026-06-18 12:45:26.200,75.53,0.788,1
2026-06-18 10:47:00.800,54.54,-0.073,0
2026-06-18 10:47:58.400,51.16,-0.027,0
2026-06-18 12:17:52.400,82.22,0.801,1
2026-06-18 11:34:33.000,48.89,-0.125,0
2026-06-18 12:17:26.000,66.54,0.981,1
2026-06-18 11:39:25.000,41.82,0.072,0
2026-06-18 10:07:58.400,63.78,-0.036,0
2026-06-18 11:53:17.400,50.4,0.024,0
2026-06-18 12:37:35.900,122.74,0.778,1
2026-06-18 10:10:36.900,47.87,-0.008,0
2026-06-18 10:51:05.900,49.37,0.097,0
2026-06-18 10:27:18.300,51.36,-0.111,0
2026-06-18 12:26:25.700,84.16,0.706,1
2026-06-18 12:08:00.300,43.81,0.138,0
2026-06-18 11:16:59.600,49.4,-0.044,0
2026-06-18 11:48:59.200,56.7,0.023,0
2026-06-18 10:43:19.300,48.44,0.073,0
2026-06-18 11:12:03.200,55.11,-0.131,0
2026-06-18 11:13:53.400,51.45,0.017,0
2026-06-18 11:31:10.700,44.19,0.074,0
2026-06-18 10:56:33.600,44.27,-0.069,0
2026-06-18 10:11:53.700,46.94,0.01,0
2026-06-18 10:27:40.000,52.37,-0.106,0
2026-06-18 11:33:36.600,47.49,-0.107,0
2026-06-18 10:30:41.900,47.66,0.085,0
2026-06-18 11:51:07.600,48.65,0.124,0
2026-06-18 10:17:38.400,45.79,0.003,0
2026-06-18 11:34:18.600,51.05,-0.092,0
2026-06-18 10:38:00.600,49.12,0.043,0
2026-06-18 10:08:50.300,52.77,-0.132,0
2026-06-18 10:15:15.700,52.87,-0.041,0
2026-06-18 10:14:50.300,50.8,0.135,0
2026-06-18 10:36:08.600,49.08,0.041,0
2026-06-18 11:14:45.900,47.58,-0.026,0
2026-06-18 12:03:24.900,48.37,0.112,0
2026-06-18 12:15:27.700,74.22,0.908,1
2026-06-18 12:04:19.100,46.19,-0.108,0
2026-06-18 11:50:05.000,42.74,0.019,0
2026-06-18 10:06:07.000,55.15,-0.211,0
2026-06-18 11:07:57.100,45.26,-0.002,0
2026-06-18 10:46:47.800,49.72,0.04,0
2026-06-18 11:07:29.700,46.28,-0.028,0
2026-06-18 11:58:52.800,54.38,-0.024,0
2026-06-18 10:44:41.600,42.97,-0.104,0
2026-06-18 12:10:28.800,44.6,0.101,0
2026-06-18 10:34:48.600,50.83,-0.008,0
2026-06-18 10:20:18.500,59.61,0.024,0
2026-06-18 12:24:36.800,86.28,0.673,1
2026-06-18 10:00:52.400,46.18,-0.086,0
2026-06-18 11:12:37.100,48.52,0.033,0
2026-06-18 11:15:21.600,50.24,0.038,0
2026-06-18 10:40:34.800,46.8,0.139,0
2026-06-18 12:45:02.600,73.64,1.002,1
2026-06-18 10:14:31.400,55.54,0.011,0
2026-06-18 12:36:57.200,110.49,0.458,1
2026-06-18 12:15:33.000,88.88,0.571,1
2026-06-18 10:35:49.100,56.77,-0.04,0
2026-06-18 11:20:27.300,45.07,0.073,0
2026-06-18 12:25:14.700,78.4,0.866,1
2026-06-18 11:36:14.400,49.91,-0.019,0
2026-06-18 12:33:34.500,53.14,0.541,1
2026-06-18 12:04:54.100,50.08,-0.08,0
2026-06-18 11:06:28.100,45.0,-0.128,0
2026-06-18 12:26:15.000,112.82,0.936,1
2026-06-18 11:06:55.800,40.54,0.119,0
2026-06-18 11:32:37.400,49.5,0.198,0
2026-06-18 10:18:34.100,57.35,0.059,0
2026-06-18 12:45:43.400,95.47,0.607,1
2026-06-18 10:08:35.100,45.74,0.028,0
2026-06-18 10:47:43.800,46.94,0.005,0
2026-06-18 10:25:19.200,50.57,-0.071,0
2026-06-18 10:24:10.000,55.86,-0.026,0
2026-06-18 10:52:15.200,53.88,0.161,0
2026-06-18 11:09:03.200,56.34,-0.031,0
2026-06-18 12:17:09.000,91.96,0.655,1
2026-06-18 10:32:04.300,52.93,-0.043,0
2026-06-18 10:47:50.600,57.03,-0.005,0
2026-06-18 10:06:26.200,49.96,-0.051,0
2026-06-18 10:19:09.800,48.79,-0.1,0
2026-06-18 10:13:28.000,46.51,-0.084,0
2026-06-18 11:49:36.000,52.48,-0.098,0
2026-06-18 10:27:54.900,50.21,0.084,0
2026-06-18 12:35:14.400,85.63,0.724,1
2026-06-18 10:01:39.800,47.14,0.042,0
2026-06-18 10:25:00.700,47.69,0.03,0
2026-06-18 10:08:33.700,53.64,0.082,0
2026-06-18 10:48:01.400,45.17,-0.105,0
2026-06-18 10:24:26.000,53.1,0.169,0
2026-06-18 12:24:50.200,78.22,1.093,1
2026-06-18 10:40:35.700,46.84,-0.105,0
2026-06-18 11:08:27.100,59.38,0.014,0
2026-06-18 10:00:52.600,41.86,-0.024,0
2026-06-18 11:03:36.400,51.21,-0.168,0
2026-06-18 12:39:51.100,77.53,0.89,1
2026-06-18 12:30:32.400,84.14,0.818,1
2026-06-18 10:42:39.900,54.3,-0.032,0
2026-06-18 12:36:38.700,51.27,1.11,1
2026-06-18 12:29:45.400,87.67,0.744,1
2026-06-18 10:36:29.900,49.21,-0.027,0
2026-06-18 11:06:51.200,56.29,-0.198,0
2026-06-18 12:36:05.200,92.06,0.849,1
2026-06-18 12:08:42.400,51.29,0.0,0
2026-06-18 12:35:31.000,62.48,0.631,1
2026-06-18 10:31:45.700,51.92,-0.06,0
2026-06-18 10:21:31.500,51.77,0.056,0
2026-06-18 12:24:20.300,101.48,0.743,1
2026-06-18 11:28:36.800,51.79,0.089,0
2026-06-18 11:35:27.200,41.48,-0.043,0
2026-06-18 12:40:33.900,83.68,0.638,1
2026-06-18 12:31:37.600,79.51,0.969,1
2026-06-18 11:52:50.300,47.99,-0.192,0
2026-06-18 11:53:28.100,62.27,0.081,0
2026-06-18 10:52:38.200,53.87,0.108,0
2026-06-18 10:49:26.100,52.08,0.016,0
2026-06-18 10:28:36.400,47.27,-0.143,0
2026-06-18 11:01:54.200,51.37,-0.1,0
2026-06-18 10:09:32.000,47.83,-0.014,0
2026-06-18 10:44:48.300,42.67,0.199,0
2026-06-18 12:25:19.300,86.25,0.81,1
2026-06-18 11:31:32.100,49.98,-0.001,0
2026-06-18 12:02:55.300,45.41,-0.1,0
2026-06-18 10:14:05.100,52.27,0.094,0
2026-06-18 12:11:13.800,46.12,0.366,0
2026-06-18 10:14:28.400,54.36,0.074,0
2026-06-18 12:22:25.200,101.2,0.661,1
2026-06-18 12:03:10.400,53.16,0.066,0
2026-06-18 10:19:36.700,44.81,0.094,0
2026-06-18 11:29:50.000,61.13,0.2,0
2026-06-18 11:05:23.900,50.92,0.031,0
2026-06-18 10:27:39.300,42.15,0.017,0
2026-06-18 12:01:11.800,48.91,0.011,0
2026-06-18 10:14:33.500,46.82,0.013,0
2026-06-18 11:14:49.300,51.42,-0.122,0
2026-06-18 12:21:38.800,100.21,0.66,1
2026-06-18 11:12:10.500,47.81,0.054,0
2026-06-18 12:21:14.100,108.44,0.734,1
2026-06-18 11:21:11.200,58.36,-0.026,0
2026-06-18 10:42:07.500,47.42,-0.089,0
2026-06-18 12:43:28.400,100.35,0.61,1
2026-06-18 11:19:35.900,47.44,0.146,0
2026-06-18 11:27:37.000,50.44,0.003,0
2026-06-18 10:47:13.200,43.67,-0.108,0
2026-06-18 12:31:56.000,91.73,0.892,1
2026-06-18 11:54:04.900,51.18,0.186,0
2026-06-18 12:09:30.700,41.07,-0.125,0
2026-06-18 10:25:14.700,50.8,0.015,0
2026-06-18 10:34:58.300,45.86,-0.047,0
2026-06-18 10:11:32.700,44.34,-0.157,0
2026-06-18 10:40:13.500,50.9,-0.065,0
2026-06-18 10:50:48.900,42.75,-0.019,0
2026-06-18 11:09:40.600,57.47,0.063,0
2026-06-18 10:31:17.900,44.71,-0.048,0
2026-06-18 11:58:00.200,51.18,-0.15,0
2026-06-18 11:31:34.300,50.61,0.099,0
2026-06-18 10:34:48.700,46.34,0.002,0
2026-06-18 12:38:32.000,94.76,1.271,1
2026-06-18 10:56:22.100,54.35,0.036,0
2026-06-18 11:29:55.000,54.82,-0.059,0
2026-06-18 11:12:48.500,43.02,0.045,0
2026-06-18 12:12:46.200,37.25,-0.035,0
2026-06-18 11:58:21.000,49.98,0.018,0
2026-06-18 12:32:22.500,93.56,0.761,1
2026-06-18 12:25:25.500,91.55,0.997,1
2026-06-18 11:55:11.200,42.68,-0.001,0
2026-06-18 11:01:23.300,49.26,0.015,0
2026-06-18 10:25:47.900,41.57,-0.028,0
2026-06-18 12:16:28.800,87.98,0.666,1
2026-06-18 11:25:20.000,62.8,-0.134,0
2026-06-18 11:51:09.300,52.58,-0.182,0
2026-06-18 12:21:55.900,85.0,0.763,1
2026-06-18 10:02:30.400,49.15,0.151,0
2026-06-18 12:26:09.700,69.98,0.913,1
2026-06-18 11:30:24.900,50.7,-0.015,0
2026-06-18 11:22:24.500,47.9,0.12,0
2026-06-18 12:04:49.700,48.8,0.101,0
2026-06-18 12:32:10.100,57.85,0.741,1
2026-06-18 11:34:47.000,45.48,-0.045,0
2026-06-18 10:10:18.000,54.82,-0.21,0
2026-06-18 10:47:48.100,46.53,0.1,0
2026-06-18 11:58:49.000,47.63,-0.04,0
2026-06-18 10:20:49.800,49.08,-0.081,0
2026-06-18 12:07:56.600,48.47,-0.034,0
2026-06-18 10:38:37.000,56.32,0.136,0
2026-06-18 11:59:41.600,56.22,0.078,0
2026-06-18 10:48:31.000,43.35,0.021,0
2026-06-18 11:01:29.200,55.3,0.059,0
2026-06-18 10:47:04.600,50.08,0.151,0
2026-06-18 10:42:22.800,49.2,0.013,0
2026-06-18 10:23:26.000,55.42,0.059,0
2026-06-18 12:07:35.400,57.33,0.085,0
2026-06-18 11:25:20.100,48.06,0.032,0
2026-06-18 12:34:52.700,111.19,0.883,1
2026-06-18 10:41:15.200,50.61,-0.022,0
2026-06-18 10:07:57.400,38.4,0.141,0
2026-06-18 12:22:39.600,72.62,0.966,1
2026-06-18 10:22:25.900,49.73,0.08,0
2026-06-18 10:43:25.600,43.12,-0.011,0
2026-06-18 10:47:43.400,54.45,-0.059,0
2026-06-18 10:35:44.400,57.83,-0.035,0
2026-06-18 10:40:55.700,51.75,0.01,0
2026-06-18 12:44:16.200,100.08,1.131,1
2026-06-18 10:15:21.000,42.74,0.049,0
2026-06-18 12:04:41.600,43.58,-0.117,0
2026-06-18 11:17:50.700,47.67,-0.051,0
2026-06-18 10:32:31.200,46.83,-0.122,0
2026-06-18 12:03:24.100,52.38,-0.016,0
2026-06-18 10:45:02.100,51.36,0.055,0
2026-06-18 10:15:00.600,48.99,-0.127,0
2026-06-18 10:13:28.700,48.66,0.014,0
2026-06-18 11:16:04.000,52.36,0.09,0
2026-06-18 11:13:43.800,50.77,-0.014,0
2026-06-18 10:53:56.100,50.51,-0.179,0
2026-06-18 10:53:04.900,48.22,0.049,0
2026-06-18 10:33:21.200,47.07,-0.04,0
2026-06-18 10:26:42.800,58.37,-0.065,0
2026-06-18 11:28:57.700,37.56,0.02,0
2026-06-18 10:29:02.300,50.95,0.173,0
2026-06-18 12:03:06.000,51.9,-0.043,0
2026-06-18 12:13:46.500,79.34,0.732,1
2026-06-18 12:38:46.600,66.06,0.946,1
2026-06-18 11:41:08.600,48.55,0.153,0
2026-06-18 12:24:27.500,77.42,0.742,1
2026-06-18 10:26:47.200,43.41,0.162,0
2026-06-18 10:23:06.500,57.58,0.088,0
2026-06-18 10:20:51.000,46.1,0.054,0
2026-06-18 11:21:02.800,54.43,-0.104,0
2026-06-18 12:42:56.800,90.32,0.833,1
2026-06-18 11:24:17.400,55.13,-0.111,0
2026-06-18 11:33:49.500,43.61,-0.03,0
2026-06-18 10:20:55.000,52.54,-0.049,0
2026-06-18 10:11:26.200,59.67,-0.029,0
2026-06-18 11:44:55.900,44.76,-0.121,0
2026-06-18 11:16:42.600,49.27,-0.067,0
2026-06-18 10:49:05.100,47.96,-0.075,0
2026-06-18 11:34:13.400,48.16,0.153,0
2026-06-18 11:37:36.300,58.15,-0.018,0
2026-06-18 11:24:43.500,47.64,0.05,0
2026-06-18 10:04:01.900,43.37,0.015,0
2026-06-18 12:44:42.900,99.03,0.641,1
2026-06-18 12:23:57.100,54.45,0.98,1
2026-06-18 11:02:40.300,46.66,0.117,0
2026-06-18 11:46:26.900,55.89,0.083,0
2026-06-18 11:27:28.200,46.15,0.108,0
2026-06-18 11:44:36.300,55.25,-0.004,0
2026-06-18 10:00:35.900,45.86,-0.084,0
2026-06-18 10:27:07.500,47.97,-0.19,0
2026-06-18 11:02:15.800,52.26,0.04,0
2026-06-18 10:39:36.700,43.75,-0.018,0
2026-06-18 10:18:04.200,45.85,0.015,0
2026-06-18 10:33:33.000,54.98,0.088,0
2026-06-18 12:41:04.600,52.26,0.664,1
2026-06-18 11:54:25.300,51.36,-0.008,0
2026-06-18 11:02:29.400,48.04,0.165,0
2026-06-18 12:08:16.800,47.45,-0.132,0
2026-06-18 12:25:28.800,85.83,0.851,1
2026-06-18 10:49:32.900,49.57,0.223,0
2026-06-18 11:41:38.300,40.41,-0.056,0
2026-06-18 11:02:51.800,54.93,-0.099,0
2026-06-18 12:45:19.600,60.08,0.315,1
2026-06-18 12:25:11.200,89.92,1.043,1
2026-06-18 10:49:12.600,54.55,0.188,0
2026-06-18 11:35:11.200,43.92,0.104,0
2026-06-18 12:37:48.500,106.49,0.828,1
2026-06-18 12:44:42.400,96.53,0.89,1
2026-06-18 10:24:58.300,64.12,-0.113,0
2026-06-18 11:26:08.100,49.54,0.183,0
2026-06-18 10:05:43.700,43.62,0.061,0
2026-06-18 10:19:06.500,49.29,-0.126,0
2026-06-18 10:27:14.200,47.77,-0.075,0
2026-06-18 11:49:01.900,54.32,0.016,0
2026-06-18 10:37:39.300,60.97,0.1,0
2026-06-18 10:10:32.000,56.17,-0.051,0
2026-06-18 10:16:16.700,50.32,0.061,0
2026-06-18 11:57:44.100,45.82,0.064,0
2026-06-18 11:19:26.000,44.45,-0.107,0
2026-06-18 12:44:02.600,75.53,0.847,1
2026-06-18 11:08:43.200,55.71,-0.02,0
2026-06-18 12:37:21.700,76.88,1.0,1
2026-06-18 12:40:02.200,81.56,0.729,1
2026-06-18 10:17:31.600,44.36,0.013,0
2026-06-18 10:21:22.900,44.5,0.04,0
2026-06-18 11:42:42.600,48.87,-0.081,0
2026-06-18 10:29:55.100,52.26,-0.058,0
2026-06-18 12:12:54.700,45.42,-0.009,0
2026-06-18 10:09:38.000,43.84,0.027,0
2026-06-18 12:01:50.000,60.16,-0.194,0
2026-06-18 11:18:00.200,52.19,0.082,0
2026-06-18 10:55:23.200,59.63,-0.236,0
2026-06-18 11:07:58.300,51.22,0.052,0
2026-06-18 11:37:35.500,56.82,-0.05,0
2026-06-18 12:40:33.500,97.79,1.057,1
2026-06-18 10:05:13.100,49.81,-0.188,0
2026-06-18 10:39:07.500,52.94,-0.114,0
2026-06-18 12:16:29.700,95.28,0.612,1
2026-06-18 10:26:51.500,57.65,0.027,0
2026-06-18 12:08:57.400,53.56,-0.133,0
2026-06-18 10:33:28.800,49.06,0.036,0
2026-06-18 11:19:43.200,51.12,-0.016,0
2026-06-18 10:17:12.000,51.26,-0.13,0
2026-06-18 11:34:13.000,50.2,-0.096,0
2026-06-18 10:23:56.400,43.65,0.109,0
2026-06-18 11:40:58.800,51.05,0.009,0
2026-06-18 11:41:54.600,52.54,0.074,0
2026-06-18 11:44:43.900,52.22,0.049,0
2026-06-18 12:39:23.300,63.37,0.414,1
2026-06-18 10:45:43.600,49.85,0.205,0
2026-06-18 11:34:58.600,50.35,-0.011,0
2026-06-18 11:19:20.900,45.71,0.142,0
2026-06-18 12:31:50.900,78.27,1.008,1
2026-06-18 10:38:29.600,50.16,0.037,0
2026-06-18 11:28:02.700,54.33,0.051,0
2026-06-18 11:56:06.500,49.3,0.083,0
2026-06-18 10:57:20.000,47.15,-0.028,0
2026-06-18 11:30:26.500,52.06,-0.007,0
2026-06-18 11:36:01.100,52.81,-0.036,0
2026-06-18 11:29:46.300,52.6,-0.091,0
2026-06-18 11:10:19.900,45.19,0.074,0
2026-06-18 10:31:10.300,53.74,-0.019,0
2026-06-18 11:39:08.500,43.54,-0.225,0
2026-06-18 11:02:58.500,39.98,0.073,0
2026-06-18 12:36:08.300,78.05,1.047,1
2026-06-18 11:05:30.200,58.94,0.118,0
2026-06-18 10:30:26.700,54.11,-0.023,0
2026-06-18 12:13:12.200,45.93,0.207,0
2026-06-18 12:31:30.600,94.67,0.719,1
2026-06-18 10:45:11.500,40.33,0.018,0
2026-06-18 12:22:13.400,78.22,0.866,1
2026-06-18 11:19:58.000,49.76,0.1,0
2026-06-18 12:25:48.200,81.54,0.625,1
2026-06-18 12:24:27.200,80.83,0.55,1
2026-06-18 12:32:59.100,84.77,0.765,1
2026-06-18 12:43:03.900,89.29,0.592,1
2026-06-18 11:47:21.100,54.6,-0.034,0
2026-06-18 12:22:03.100,88.6,0.575,1
2026-06-18 10:47:57.300,50.46,-0.022,0
2026-06-18 12:27:22.400,106.91,1.044,1
2026-06-18 10:33:10.900,45.05,-0.049,0
2026-06-18 10:33:52.100,54.25,-0.031,0
2026-06-18 10:15:05.600,49.08,0.031,0
2026-06-18 12:41:54.400,75.57,0.64,1
2026-06-18 10:06:54.500,36.85,0.054,0
2026-06-18 11:40:04.300,54.57,-0.024,0
2026-06-18 10:44:31.900,43.3,-0.057,0
2026-06-18 12:22:13.100,120.96,0.81,1
